id,special_cond,light,weather,wind,wind_speed,precipitation,visibility
A-605066,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-605422,Unknown,Daylight,Fair,Other,0,0,10
A-605592,Unknown,Daylight,Fair,Other,5,0,10
A-605743,Unknown,Darkness_Lights_Lit,Fair,Other,12,0,10
A-606278,Unknown,Daylight,Fair,Other,6,0,10
A-606322,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-606415,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-606526,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-606590,Unknown,Daylight,Fair,Other,6,0,10
A-606606,Unknown,Daylight,Fair,Other,6,0,10
A-606994,Unknown,Daylight,Fair,Other,8,0,10
A-607414,Unknown,Daylight,Fair,Other,5,0,10
A-607415,Unknown,Daylight,Fair,Other,0,0,10
A-607416,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-607417,Unknown,Daylight,Fair,Other,12,0,10
A-607485,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-608142,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-608464,Unknown,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-608465,Unknown,Daylight,Fair,Other,6,0,10
A-608466,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-608636,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-609239,Unknown,Daylight,Fair,Other,0,0,10
A-609277,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-609364,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-609365,Signal_StopSign,Daylight,Fair,Other,6,0,9
A-609366,Other,Daylight,Fair,Other,6,0,10
A-609839,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-610083,Unknown,Darkness_Lights_Lit,Fair,Other,13,0,10
A-610432,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-610739,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-610820,Unknown,Daylight,Fair,Other,0,0,10
A-610821,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-611174,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-611284,Unknown,Darkness_Lights_Lit,Fair,Other,12,0,10
A-611609,Unknown,Daylight,Fair,Other,0,0,10
A-611610,Unknown,Daylight,Fair,Other,5,0,10
A-611805,Signal_StopSign,Daylight,Fair,Other,6,0,8
A-611974,Unknown,Daylight,Fair,Other,5,0,10
A-612074,Pedestrian_Crossing,Darkness_Lights_Lit,Fair,Other,3,0,10
A-612502,Unknown,Daylight,Fair,Other,6,0,10
A-612571,RoadHighwayJunction,Daylight,Fair,Other,10,0,10
A-612813,Unknown,Daylight,Raining,Other,5,0.1,1
A-612957,Other,Darkness_Lights_Lit,Fair,Other,7,0,10
A-613205,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-613294,Unknown,Daylight,Fair,Unknown,NA,0,10
A-613615,Unknown,Daylight,Fair,Other,7,0,10
A-613784,Unknown,Daylight,Fair,Other,10,0,10
A-613960,Unknown,Darkness_Lights_Unlit,Fair,Other,0,0,8
A-613961,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-613962,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-613973,Unknown,Daylight,Fair,Other,8,0,10
A-614153,Unknown,Daylight,Raining,Other,9,0.15,2
A-614158,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-614173,Unknown,Daylight,Fair,Other,5,0,10
A-614231,Other,Darkness_Lights_Lit,Fair,Other,9,0,10
A-614232,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-614698,Unknown,Daylight,Fair,Other,5,0,10
A-614729,Unknown,Daylight,Fair,Other,14,0,10
A-614730,Unknown,Daylight,Fair,Other,0,0,10
A-615102,Unknown,Daylight,Fair,Other,18,0,10
A-615770,Unknown,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-616144,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-616685,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-616806,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-616874,Signal_StopSign,Daylight,Fair,Other,16,0,10
A-616965,RoadHighwayJunction,Daylight,Raining,Other,5,0.03,9
A-616976,Unknown,Darkness_Lights_Unlit,Fair,Other,15,0,10
A-617371,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-617576,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-617959,Unknown,Daylight,Fair,Other,0,0,10
A-618055,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,14,0,10
A-618078,Unknown,Darkness_Lights_Lit,Fog or smoke or dust,Other,3,0,8
A-618352,Unknown,Daylight,Fair,Other,0,0,10
A-618611,Unknown,Daylight,Fair,Other,0,0,10
A-618656,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-618948,Unknown,Daylight,Fair,Other,13,0,10
A-619548,Unknown,Daylight,Fair,Other,9,0,10
A-619669,Unknown,Daylight,Fair,Other,5,0,10
A-619670,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-619808,Unknown,Daylight,Fair,Other,6,0,10
A-620530,Unknown,Daylight,Fair,Other,13,0,10
A-620873,Unknown,Daylight,Raining,Other,7,0.16,1
A-620936,RoadHighwayJunction,Daylight,Fair,Other,8,0,10
A-620969,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-621021,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-621022,Unknown,Daylight,Fair,Other,16,0,10
A-621023,Unknown,Daylight,Fair,Other,7,0,10
A-621040,Unknown,Daylight,Raining,Other,5,0.18,4
A-621041,Unknown,Daylight,Fair,Other,5,0,10
A-621090,Unknown,Daylight,Fair,Other,9,0,10
A-621245,RoadHighwayJunction,Daylight,Fair,Other,10,0,10
A-621656,Unknown,Daylight,Fair,Other,8,0,10
A-621686,Unknown,Darkness_Lights_Lit,Fair,Other,15,0,10
A-621687,Unknown,Daylight,Fair,Other,0,0,10
A-621713,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-621790,Signal_StopSign,Daylight,Other,Other,5,0,10
A-621827,Unknown,Darkness_Lights_Lit,Fair,Other,12,0,10
A-621873,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-622068,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-622473,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-622482,Unknown,Daylight,Fair,Other,8,0,10
A-622958,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-623030,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-623232,Unknown,Daylight,Raining,Other,20,0.52,0.5
A-623496,Signal_StopSign,Darkness_Lights_Lit,Other,Other,17,0,9
A-623853,Unknown,Daylight,Fair,Other,5,0,10
A-623893,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-624124,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-624126,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-624165,Unknown,Daylight,Fair,Other,3,0,10
A-624166,Unknown,Daylight,Fair,Other,12,0,10
A-624525,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-625060,Unknown,Daylight,Fair,Other,8,0,10
A-625155,Other,Darkness_Lights_Lit,Fair,Other,10,0,10
A-625216,Unknown,Daylight,Fair,Other,3,0,10
A-625251,Other,Daylight,Fair,Other,5,0,10
A-625970,Unknown,Daylight,Fair,Other,0,0,10
A-626034,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-626425,Unknown,Daylight,Fair,Other,13,0,10
A-626452,RoadHighwayJunction,Daylight,Fair,Other,7,0,10
A-626719,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-627079,Unknown,Daylight,Fair,Other,3,0,10
A-627086,Unknown,Daylight,Fair,Other,6,0,10
A-627542,Other,Daylight,Fair,Other,14,0,10
A-627549,RoadHighwayJunction,Daylight,Fair,Other,5,0,10
A-627550,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-627691,RoadHighwayJunction,Daylight,Fair,Other,5,0,10
A-628089,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-628102,Unknown,Daylight,Fair,Other,6,0,10
A-628310,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-628311,Unknown,Daylight,Fair,Other,3,0,10
A-628441,Unknown,Daylight,Fair,Other,7,0,10
A-628471,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-628474,Unknown,Daylight,Fair,Other,6,0,10
A-628589,Unknown,Daylight,Fair,Other,10,0,10
A-628688,Unknown,Daylight,Fair,Other,9,0,10
A-628689,Unknown,Daylight,Fair,Other,6,0,10
A-628739,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-628855,Other,Daylight,Fair,Other,18,0,10
A-628879,Unknown,Daylight,Fair,Other,6,0,10
A-629033,Unknown,Daylight,Fair,Other,8,0,10
A-629335,Unknown,Daylight,Fair,Other,6,0,10
A-629453,Unknown,Daylight,Fair,Other,0,0,10
A-629543,Unknown,Daylight,Fair,Other,7,0,10
A-629544,Unknown,Daylight,Fair,Other,12,0,10
A-629605,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-629631,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-630319,Unknown,Daylight,Fair,Other,3,0,10
A-630403,Unknown,Daylight,Fair,Other,0,0,10
A-630667,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-630894,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-630895,Other,Darkness_Lights_Lit,Fair,Other,0,0,10
A-630935,Unknown,Daylight,Fair,Other,0,0,10
A-631204,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-631265,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-631291,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-631415,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,13,0,10
A-631555,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-631900,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-631901,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-631939,Unknown,Daylight,Fair,Other,8,0,10
A-631946,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-632423,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-632625,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-632626,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-633246,Unknown,Daylight,Fair,Other,7,0,10
A-633497,Unknown,Daylight,Fair,Other,3,0,10
A-633717,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-633850,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-634234,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-634340,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-634561,Unknown,Daylight,Fair,Other,0,0,10
A-634898,Unknown,Darkness_Lights_Lit,Fair,Unknown,NA,0,10
A-634899,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-635222,Unknown,Daylight,Fair,Other,6,0,10
A-635223,Unknown,Daylight,Fair,Other,13,0,10
A-635461,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-635775,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-636032,Unknown,Daylight,Fair,Other,12,0,10
A-636033,Unknown,Daylight,Fair,Other,7,0,10
A-636099,Unknown,Darkness_Lights_Unlit,Fair,Unknown,NA,0,10
A-636346,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-636347,Unknown,Daylight,Fair,Other,8,0,10
A-636587,Unknown,Daylight,Fair,Other,3,0,10
A-636588,Unknown,Daylight,Fair,Other,3,0,10
A-636954,Unknown,Daylight,Fair,Other,6,0,10
A-636960,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-637043,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-637044,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-637166,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,8,0,10
A-637168,Unknown,Daylight,Fair,Other,6,0,10
A-637169,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,13,0,10
A-637279,Unknown,Daylight,Fair,Other,6,0,10
A-637403,Unknown,Darkness_Lights_Unlit,Fair,Other,6,0,10
A-637601,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-637617,Unknown,Daylight,Fair,Other,5,0,10
A-637618,Unknown,Daylight,Fair,Other,0,0,10
A-637619,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-637649,Unknown,Daylight,Fair,Other,5,0.02,10
A-638003,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-638534,Unknown,Daylight,Fair,Other,0,0,10
A-639011,Unknown,Daylight,Fair,Other,14,0,10
A-639099,Unknown,Daylight,Fair,Other,7,0,10
A-639100,Unknown,Daylight,Fair,Other,12,0,10
A-639101,Unknown,Daylight,Fair,Other,15,0,10
A-639223,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-639345,Unknown,Daylight,Fair,Other,7,0,10
A-639377,Unknown,Daylight,Fair,Other,8,0,10
A-640079,RoadHighwayJunction,Daylight,Fair,Other,7,0,10
A-640315,Unknown,Daylight,Fair,Other,0,0,10
A-640316,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-640359,Unknown,Daylight,Fair,Other,8,0,10
A-640360,Unknown,Daylight,Fair,Other,7,0,10
A-640634,Unknown,Daylight,Fair,Other,0,0,10
A-640796,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-640865,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-640989,RoadHighwayJunction,Daylight,Fair,Other,12,0,10
A-641088,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-641202,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-641448,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-641454,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-642157,Unknown,Daylight,Fair,Other,3,0,10
A-642801,Unknown,Daylight,Fair,Other,6,0,10
A-642930,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-642931,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-643025,Unknown,Daylight,Fair,Other,0,0,10
A-643038,Unknown,Daylight,Fair,Other,9,0,10
A-643096,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-643098,Unknown,Daylight,Fair,Other,8,0,10
A-643353,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-643362,Unknown,Daylight,Fair,Other,0,0,10
A-643837,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-644459,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-644651,Unknown,Darkness_Lights_Lit,Fair,Other,20,0,10
A-644990,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-645007,Unknown,Daylight,Fair,Other,6,0,10
A-645183,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-645634,Unknown,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-645838,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-646184,Unknown,Daylight,Fair,Other,0,0,10
A-646185,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-646385,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-646462,Unknown,Daylight,Fair,Other,5,0,10
A-646463,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-646698,Unknown,Daylight,Fair,Other,5,0,10
A-647207,Other,Daylight,Fair,Other,8,0,10
A-647383,Unknown,Daylight,Fair,Other,0,0,10
A-647972,Unknown,Daylight,Fair,Other,18,0,10
A-647990,Unknown,Daylight,Fair,Other,5,0,10
A-649077,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-649079,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,8,0,10
A-649145,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-649154,Unknown,Daylight,Other,Other,22,0,10
A-649314,Other,Daylight,Fair,Windy,24,0,10
A-649367,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-649368,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,6,0,10
A-649417,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-649431,Unknown,Darkness_Lights_Lit,Raining,Other,10,0.04,10
A-649454,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-650231,Unknown,Darkness_Lights_Lit,Raining,Other,13,0.01,9
A-650232,Unknown,Daylight,Fair,Other,7,0,10
A-650233,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-650294,Unknown,Daylight,Fair,Other,0,0,10
A-650848,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-650996,Signal_StopSign,Daylight,Fair,Windy,21,0,10
A-651081,Unknown,Daylight,Fair,Other,14,0,10
A-651284,Unknown,Daylight,Fair,Other,7,0,10
A-651634,Unknown,Daylight,Fair,Other,9,0,10
A-651661,Signal_StopSign,Daylight,Fair,Other,6,0,8
A-651662,RoadHighwayJunction,Daylight,Fair,Other,12,0,10
A-652054,Unknown,Daylight,Fair,Other,17,0,10
A-652184,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,7
A-652443,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,6,0,10
A-652553,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-652554,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-652557,Unknown,Daylight,Fair,Other,5,0,10
A-652734,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-652847,RoadHighwayJunction,Daylight,Fair,Other,10,0,10
A-652912,Other,Darkness_Lights_Lit,Fair,Other,3,0,10
A-653005,Pedestrian_Crossing,Darkness_Lights_Lit,Fair,Other,3,0,10
A-653085,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-653086,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-653109,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,3,0,10
A-653142,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-653968,Unknown,Daylight,Fair,Other,18,0,10
A-654205,Unknown,Daylight,Fair,Other,8,0,10
A-654353,Unknown,Daylight,Raining,Other,15,0.1,3
A-654555,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-654556,Other,Daylight,Fair,Other,0,0,10
A-654782,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-654783,Unknown,Daylight,Fair,Other,14,0,10
A-654784,Other,Daylight,Fair,Other,8,0,10
A-654794,Signal_StopSign,Daylight,Raining,Other,7,0.12,3
A-654795,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-654883,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-655258,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-655494,Unknown,Daylight,Fair,Other,0,0,10
A-655549,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-655592,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-655593,Unknown,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-655594,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-655595,Other,Darkness_Lights_Lit,Fair,Other,0,0,10
A-655596,Signal_StopSign,Darkness_Lights_Lit,Raining,Other,7,0.03,10
A-655719,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-655910,Unknown,Daylight,Fair,Other,5,0,10
A-655911,Unknown,Daylight,Fair,Other,3,0,10
A-656352,Unknown,Daylight,Fair,Other,3,0,10
A-656652,Unknown,Daylight,Fair,Other,5,0,10
A-656721,Unknown,Daylight,Fair,Other,6,0,10
A-656736,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-656742,Unknown,Daylight,Fair,Other,3,0,10
A-656743,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-656750,Unknown,Daylight,Fair,Other,3,0,10
A-656751,Unknown,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-656752,Unknown,Daylight,Fair,Other,6,0,10
A-657500,Unknown,Daylight,Fair,Other,13,0,10
A-657587,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-657810,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-657887,Unknown,Daylight,Fair,Other,3,0,10
A-657888,Other,Daylight,Fair,Other,12,0,10
A-658012,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-658107,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-658302,Unknown,Daylight,Fair,Other,0,0,10
A-658850,Unknown,Daylight,Fair,Other,5,0,10
A-659041,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-659086,Unknown,Daylight,Fair,Other,7,0,10
A-659091,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-659251,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-659252,Unknown,Daylight,Fair,Other,7,0,10
A-659411,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-659838,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-659960,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-660154,Unknown,Daylight,Fair,Unknown,NA,0,10
A-660364,Unknown,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-660365,Unknown,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-660658,Unknown,Daylight,Fair,Other,6,0,10
A-660943,Unknown,Daylight,Fair,Other,20,0,10
A-661073,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-661401,Unknown,Daylight,Fair,Other,0,0,10
A-661423,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-662189,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-662698,Unknown,Daylight,Fair,Other,0,0,10
A-662896,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,9,0,10
A-663461,Unknown,Daylight,Fair,Other,6,0,10
A-663611,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-663675,Unknown,Daylight,Fair,Other,0,0,10
A-663921,RoadHighwayJunction,Darkness_Lights_Lit,Raining,Other,0,0.06,2
A-663922,Unknown,Daylight,Fair,Unknown,NA,0,10
A-663923,Unknown,Daylight,Fair,Other,8,0,10
A-664068,Signal_StopSign,Daylight,Fair,Other,8,0,7
A-664069,Unknown,Daylight,Fair,Other,0,0,10
A-664094,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-664224,Unknown,Daylight,Fair,Other,14,0,10
A-664225,Unknown,Daylight,Fair,Other,14,0,10
A-664532,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-664593,Unknown,Daylight,Fair,Other,6,0,10
A-664624,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-664874,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-665192,Unknown,Daylight,Fair,Other,6,0,10
A-665193,Unknown,Daylight,Fair,Other,5,0,10
A-665364,Other,Daylight,Fair,Other,5,0,10
A-665497,Unknown,Daylight,Fair,Other,13,0,10
A-665555,Unknown,Darkness_Lights_Unlit,Fair,Other,13,0,10
A-666146,Unknown,Daylight,Fair,Other,5,0,10
A-666174,Signal_StopSign,Darkness_Lights_Lit,Raining,Other,7,0.01,9
A-666292,Unknown,Daylight,Fair,Other,6,0,10
A-666522,Other,Darkness_Lights_Unlit,Fair,Other,7,0,10
A-666523,Unknown,Darkness_Lights_Unlit,Fair,Other,7,0,10
A-666623,Unknown,Darkness_Lights_Lit,Fair,Other,14,0,10
A-666624,Unknown,Daylight,Fair,Other,6,0,10
A-666736,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-666750,Unknown,Daylight,Fair,Other,8,0,10
A-666836,Unknown,Daylight,Fair,Other,7,0.04,10
A-666837,Unknown,Darkness_Lights_Unlit,Fair,Other,9,0,10
A-666905,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-667053,Unknown,Daylight,Fair,Other,5,0,10
A-667133,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,8,0,10
A-667356,Unknown,Darkness_Lights_Lit,Fair,Other,13,0,10
A-667977,Unknown,Daylight,Fair,Unknown,NA,0,10
A-668038,Unknown,Daylight,Fair,Other,3,0,10
A-668985,Unknown,Darkness_Lights_Lit,Fair,Other,10,0,10
A-669272,Unknown,Daylight,Fair,Other,9,0,10
A-669273,Unknown,Daylight,Fair,Other,9,0,10
A-669666,Unknown,Daylight,Fair,Other,8,0,10
A-669691,Unknown,Daylight,Fair,Unknown,NA,0,10
A-669961,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,5,0,10
A-670362,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-670771,Unknown,Daylight,Fair,Other,3,0,10
A-670861,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-670989,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-670990,Unknown,Daylight,Fair,Other,9,0,10
A-671175,Unknown,Daylight,Fair,Other,3,0,10
A-671342,Unknown,Daylight,Fair,Other,9,0,10
A-671386,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-671387,Other,Daylight,Fair,Other,0,0,10
A-671388,Other,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-671521,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-671643,Unknown,Daylight,Fair,Unknown,NA,0,10
A-671692,Unknown,Darkness_Lights_Unlit,Fair,Other,17,0,10
A-672121,Unknown,Daylight,Fair,Other,3,0,10
A-672231,Unknown,Daylight,Fair,Other,7,0,10
A-672669,Unknown,Daylight,Fair,Other,7,0,10
A-672670,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,15,0,10
A-672671,Unknown,Daylight,Fair,Other,9,0,10
A-672932,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,6,0,10
A-673164,Unknown,Daylight,Raining,Other,5,0.08,5
A-673392,Unknown,Daylight,Fair,Other,7,0,10
A-673562,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-673621,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-673669,Unknown,Daylight,Fair,Other,5,0,10
A-673829,Unknown,Daylight,Fair,Other,0,0,10
A-673874,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-673875,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-674160,Unknown,Daylight,Fair,Other,0,0,10
A-674161,Unknown,Daylight,Fair,Other,16,0,10
A-674185,Unknown,Darkness_Lights_Lit,Other,Other,14,0,8
A-674216,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-674217,Unknown,Daylight,Fair,Other,9,0,10
A-674690,Unknown,Daylight,Fair,Other,7,0,10
A-674691,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Unknown,NA,0,10
A-675434,Unknown,Daylight,Fair,Other,3,0,10
A-676144,Other,Darkness_Lights_Lit,Fair,Other,3,0,10
A-676268,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,3,0,10
A-676554,Other,Daylight,Fair,Other,3,0,10
A-676754,Unknown,Daylight,Fair,Other,0,0,10
A-676755,Unknown,Daylight,Fair,Other,6,0,10
A-677079,Unknown,Daylight,Fair,Other,8,0,10
A-677098,Unknown,Daylight,Fair,Other,5,0,10
A-677193,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-677249,Unknown,Daylight,Raining,Other,20,0.52,0.5
A-677828,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-678231,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-678408,Unknown,Darkness_Lights_Unlit,Fair,Other,7,0,10
