id,latitude,longitude,severity,severity2,road_length_shutdown,dateof,day_of_week,month_of_year,week_of_year,time,city,zipcode,highway,street,side,special_condition,light,weather,wind,wind_speed,precipitation,visibility
A-387698,33.462078000000005,-112.157298,Somewhat Delay,Minor/Slight,6.023,2021-12-14,Tue,12,50,08:30:30,Phoenix,85043,highway,I-10 E,R,RoadHighwayJunction,Daylight,Fair,Other,12,0,10
A-387730,33.433381,-112.037383,Somewhat Delay,Minor/Slight,0.539,2021-12-29,Wed,12,52,05:04:00,Phoenix,85034,highway,I-10 W,R,RoadHighwayJunction,Daylight,Fair,Other,0,0,10
A-387969,33.497987,-112.24644,Somewhat Delay,Minor/Slight,0.05,2021-04-14,Wed,4,15,13:46:00,Phoenix,85037-1826,Street,N 87th Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-388261,33.509439,-112.112498,Somewhat Delay,Minor/Slight,1.253,2021-06-11,Fri,6,24,19:21:00,Phoenix,85015,Street,W Camelback Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-388452,33.672345,-112.031268,Somewhat Delay,Minor/Slight,2.389,2021-05-26,Wed,5,21,09:31:00,Phoenix,85024,highway,AZ-101 Loop W,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-388827,33.427587,-112.052704,Somewhat Delay,Minor/Slight,0.561,2021-05-12,Wed,5,19,12:11:00,Phoenix,85034,highway,I-17 S,R,Unknown,Daylight,Fair,Other,7,0,10
A-389392,33.42664,-112.030468,Somewhat Delay,Minor/Slight,0.152,2021-10-23,Sat,10,43,11:01:00,Phoenix,85034,highway,I-10 E,R,Unknown,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-389393,33.445698,-112.03749,Somewhat Delay,Minor/Slight,5.182,2021-04-13,Tue,4,15,16:30:00,Phoenix,85034,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-389417,33.472128999999995,-112.267691,Somewhat Delay,Minor/Slight,0.423,2021-06-02,Wed,6,22,09:45:00,Phoenix,85037,highway,AZ-101 Loop S,R,Unknown,Daylight,Fair,Other,16,0,10
A-389418,33.469879999999996,-112.268546,Somewhat Delay,Minor/Slight,0.28,2021-03-29,Mon,3,13,02:22:00,Phoenix,85037,highway,AZ-101 Loop S,R,RoadHighwayJunction,Daylight,Fair,Other,6,0,10
A-389583,33.37782,-112.043691,Somewhat Delay,Minor/Slight,0.053,2021-09-29,Wed,9,39,02:09:00,Phoenix,85042,Street,S 18th Pl,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-389854,33.66272,-111.947518,Somewhat Delay,Minor/Slight,0.867,2021-07-11,Sun,7,28,04:39:00,Phoenix,85054,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,7,0,10
A-390285,33.374415,-112.067946,Somewhat Delay,Minor/Slight,0.066,2021-09-23,Thu,9,38,01:54:00,Phoenix,85042-6523,highway,S Jesse Owens Pkwy,L,Unknown,Daylight,Fair,Other,0,0,10
A-390616,33.48477800000001,-112.264011,Somewhat Delay,Minor/Slight,0.35,2021-12-05,Sun,12,49,23:21:00,Phoenix,85037,highway,Agua Fria Fwy S,R,Unknown,Darkness_Lights_Lit,Fog or smoke or dust,Other,0,0,4
A-390617,33.485308,-112.263997,Somewhat Delay,Minor/Slight,0.7440000000000001,2021-11-13,Sat,11,46,16:40:00,Phoenix,85037,highway,Loop 101 S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-390618,33.484772,-112.263997,Somewhat Delay,Minor/Slight,0.7140000000000001,2021-06-14,Mon,6,24,09:22:00,Phoenix,85037,highway,Agua Fria Fwy S,R,Unknown,Daylight,Fair,Other,14,0,10
A-390656,33.359536999999996,-111.969841,Somewhat Delay,Minor/Slight,1.069,2021-12-21,Tue,12,51,07:48:30,Phoenix,85044,highway,I-10 E,R,Unknown,Daylight,Fair,Other,6,0,10
A-391224,33.408277000000005,-112.068321,Somewhat Delay,Minor/Slight,0.109,2021-09-11,Sat,9,37,19:07:00,Phoenix,85040,Street,E Riverside St,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-391225,33.408287,-112.069479,Somewhat Delay,Minor/Slight,0.11,2021-08-14,Sat,8,33,12:06:00,Phoenix,85040,Street,E Riverside St,R,Unknown,Daylight,Fair,Other,8,0,10
A-391226,33.40824,-112.067087,Somewhat Delay,Minor/Slight,0.106,2021-06-20,Sun,6,25,17:31:00,Phoenix,85040-1122,Street,S 5th St,R,Unknown,Darkness_Lights_Lit,Fair,Other,13,0,10
A-391339,33.700584,-112.108814,Somewhat Delay,Minor/Slight,0.158,2021-10-18,Mon,10,42,20:28:00,Phoenix,85027,Street,W Pinnacle Peak Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-391584,33.348988,-111.972774,Somewhat Delay,Minor/Slight,0.108,2021-06-30,Wed,6,26,06:05:00,Phoenix,85044-1713,Street,E Elliot Rd,R,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-391615,33.491946999999996,-112.054148,Somewhat Delay,Minor/Slight,0.065,2021-09-14,Tue,9,37,09:08:00,Phoenix,85014,Street,N Longview Ave,R,Unknown,Daylight,Fair,Other,6,0,10
A-391703,33.45648,-111.976853,Somewhat Delay,Minor/Slight,0.13,2021-12-09,Thu,12,49,09:29:00,Phoenix,85008,highway,AZ-202 Loop E,R,Unknown,Daylight,Fair,Other,6,0,10
A-391704,33.456083,-111.97533500000002,Somewhat Delay,Minor/Slight,0.078,2021-10-10,Sun,10,41,23:20:00,Phoenix,85008,highway,AZ-202 Loop E,R,Unknown,Darkness_Lights_Unlit,Fair,Other,8,0,10
A-391705,33.456491,-111.976851,Somewhat Delay,Minor/Slight,0.861,2021-07-31,Sat,7,31,07:28:00,Phoenix,85008,highway,AZ-202 Loop E,R,Unknown,Daylight,Fair,Other,10,0,10
A-392429,33.458965,-111.991295,Somewhat Delay,Minor/Slight,0.988,2021-10-05,Tue,10,40,16:19:30,Phoenix,85008,highway,AZ-202 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-392607,33.668446,-112.074149,Somewhat Delay,Minor/Slight,0.5710000000000001,2021-03-14,Sun,3,11,21:29:00,Phoenix,85024,Street,E Beardsley Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-392696,33.553022999999996,-112.112321,Somewhat Delay,Minor/Slight,0.71,2021-06-12,Sat,6,24,17:31:00,Phoenix,85021,Street,W Northern Ave,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,10,0,10
A-393214,33.527642,-112.043701,Somewhat Delay,Minor/Slight,2.776,2021-12-06,Mon,12,49,00:15:30,Phoenix,85016,highway,Piestewa Fwy S,R,RoadHighwayJunction,Darkness_Lights_Unlit,Fair,Other,5,0,10
A-393335,33.672672,-112.018953,Somewhat Delay,Minor/Slight,0.3,2021-12-15,Wed,12,50,10:05:00,Phoenix,85050,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,5,0,10
A-393336,33.672634,-112.024294,Somewhat Delay,Minor/Slight,0.964,2021-11-10,Wed,11,45,09:06:00,Phoenix,85050,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,12,0,10
A-393368,33.462339,-112.038498,Somewhat Delay,Minor/Slight,0.365,2021-05-24,Mon,5,21,06:54:00,Phoenix,85006,highway,AZ-202 Loop W,R,Unknown,Daylight,Fair,Other,0,0,10
A-393486,33.404598,-112.081982,Somewhat Delay,Minor/Slight,0.168,2021-09-30,Thu,9,39,01:21:00,Phoenix,85041-2436,Street,S 7th Ave,L,Unknown,Daylight,Fair,Other,7,0,10
A-393542,33.569596000000004,-112.066296,Somewhat Delay,Minor/Slight,0.124,2021-09-13,Mon,9,37,12:20:00,Phoenix,85020-2535,Street,N 6th St,L,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-393543,33.573215000000005,-112.064119,Somewhat Delay,Minor/Slight,0.126,2021-09-02,Thu,9,35,04:39:00,Phoenix,85020,Street,N 7th Pl,L,Unknown,Daylight,Fair,Other,5,0,10
A-393544,33.573215000000005,-112.064119,Somewhat Delay,Minor/Slight,0.069,2021-03-17,Wed,3,11,10:40:00,Phoenix,85020,Street,N 7th Pl,L,Unknown,Daylight,Fair,Other,5,0,10
A-393606,33.490466999999995,-112.043694,Somewhat Delay,Minor/Slight,0.914,2021-09-24,Fri,9,39,15:07:00,Phoenix,85016,highway,Piestewa Fwy S,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,7,0,10
A-394295,33.480195,-112.038516,Somewhat Delay,Minor/Slight,0.593,2021-06-19,Sat,6,25,08:33:00,Phoenix,85006,Street,E Thomas Rd,R,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-394935,33.48063,-112.111614,Somewhat Delay,Minor/Slight,0.115,2021-03-28,Sun,3,13,23:23:00,Phoenix,85015-5938,Street,W Thomas Rd,L,Signal_StopSign,Daylight,Fair,Other,8,0,10
A-395045,33.422252,-112.099747,Somewhat Delay,Minor/Slight,0.026,2021-12-12,Sun,12,50,09:51:00,Phoenix,85009,Street,S 19th Ave,R,Signal_StopSign,Daylight,Fair,Other,0,0,10
A-395153,33.462198,-112.232497,Somewhat Delay,Minor/Slight,0.341,2021-04-09,Fri,4,15,02:13:00,Phoenix,85043,highway,I-10 E,R,Unknown,Daylight,Fair,Other,3,0,10
A-395222,33.4933,-112.22056,Somewhat Delay,Minor/Slight,0.125,2021-10-22,Fri,10,43,14:26:30,Phoenix,85033,Street,N 75th Ave,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-395245,33.502115,-112.028939,Somewhat Delay,Minor/Slight,0.05,2021-10-18,Mon,10,42,10:49:00,Phoenix,85016-4905,Street,E Campbell Ave,R,Unknown,Daylight,Fair,Other,17,0,10
A-395326,33.494305,-112.13342,Somewhat Delay,Minor/Slight,0.094,2021-12-06,Mon,12,49,02:14:30,Phoenix,85017,Street,W Grand Ave,R,Unknown,Daylight,Fair,Other,9,0,10
A-395356,33.68401,-112.057942,Somewhat Delay,Minor/Slight,0.17600000000000002,2021-06-09,Wed,6,23,13:14:00,Phoenix,85024,Street,E Deer Valley Rd,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-395583,33.461940999999996,-112.145572,Somewhat Delay,Minor/Slight,0.6559999999999999,2021-09-24,Fri,9,39,17:31:00,Phoenix,85009,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Raining,Other,8,0.07,10
A-395629,33.461940999999996,-112.145572,Somewhat Delay,Minor/Slight,0.6559999999999999,2021-12-05,Sun,12,49,11:32:00,Phoenix,85009,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-395630,33.462007,-112.143133,Somewhat Delay,Minor/Slight,0.168,2021-09-09,Thu,9,36,11:10:00,Phoenix,85009,Street,N 39th Ave,R,Unknown,Daylight,Fair,Other,12,0,10
A-395631,33.462348999999996,-112.139457,Somewhat Delay,Minor/Slight,0.38,2021-07-03,Sat,7,27,13:36:00,Phoenix,85009,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Raining,Windy,26,0.11,4
A-395678,33.455973,-111.97402,Somewhat Delay,Minor/Slight,0.168,2021-12-17,Fri,12,51,13:32:00,Phoenix,85008,highway,AZ-202 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-395756,33.459218,-112.006213,Somewhat Delay,Minor/Slight,1.598,2021-12-13,Mon,12,50,07:36:00,Phoenix,85008,highway,AZ-202 Loop W,R,RoadHighwayJunction,Daylight,Fair,Other,3,0,10
A-396257,33.603559999999995,-112.145949,Somewhat Delay,Minor/Slight,0.111,2021-05-09,Sun,5,19,13:31:00,Phoenix,85029-1943,Street,W Sweetwater Ave,L,Unknown,Darkness_Lights_Lit,Fair,Other,8,0,10
A-396891,33.668611999999996,-112.106358,Somewhat Delay,Minor/Slight,0.39,2021-03-07,Sun,3,10,16:42:30,Phoenix,85027,highway,AZ-101 Loop E,R,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-397045,33.668859000000005,-112.119292,Somewhat Delay,Minor/Slight,0.187,2021-12-08,Wed,12,49,10:50:00,Phoenix,85027,highway,AZ-101 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-397046,33.668853999999996,-112.121609,Somewhat Delay,Minor/Slight,0.248,2021-11-09,Tue,11,45,10:58:00,Phoenix,85027,highway,AZ-101 Loop W,R,Unknown,Darkness_Lights_Lit,Fair,Other,6,0,10
A-397047,33.668857,-112.106992,Somewhat Delay,Minor/Slight,1.139,2021-07-08,Thu,7,27,09:28:00,Phoenix,85027,highway,AZ-101 Loop W,R,RoadHighwayJunction,Daylight,Fair,Other,5,0,10
A-397048,33.296245,-111.972473,Somewhat Delay,Minor/Slight,0.552,2021-03-19,Fri,3,12,21:40:00,Phoenix,85048,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-397692,33.414063,-112.045897,Somewhat Delay,Minor/Slight,0.119,2021-07-20,Tue,7,29,05:09:00,Phoenix,85040-1319,Street,S 16th Pl,R,Signal_StopSign,Daylight,Fair,Other,6,0,10
A-398484,33.411538,-112.172025,Somewhat Delay,Minor/Slight,0.034,2021-06-19,Sat,6,25,20:20:00,Phoenix,85043,Street,W Broadway Rd,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,17,0,10
A-398522,33.505783,-112.043956,Somewhat Delay,Minor/Slight,0.433,2021-06-10,Thu,6,23,17:26:00,Phoenix,85016,highway,Piestewa Fwy N,R,Unknown,Darkness_Lights_Lit,Fair,Other,12,0,10
A-398622,33.427394,-112.042747,Somewhat Delay,Minor/Slight,0.6,2021-09-21,Tue,9,38,13:08:00,Phoenix,85034,highway,I-17 N,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,9,0,10
A-398953,33.507334,-112.090285,Somewhat Delay,Minor/Slight,0.092,2021-05-07,Fri,5,19,14:23:00,Phoenix,85013-2411,Street,N 14th Ave,R,Unknown,Darkness_Lights_Lit,Fair,Other,7,0,10
A-398954,33.505919,-112.094557,Somewhat Delay,Minor/Slight,0.086,2021-04-27,Tue,4,17,18:42:00,Phoenix,85015-3964,Street,N 16th Dr,L,Other,Darkness_Lights_Lit,Fair,Other,5,0,10
A-399014,33.553022999999996,-112.112492,Somewhat Delay,Minor/Slight,0.852,2021-12-23,Thu,12,51,10:51:00,Phoenix,85021,highway,Black Canyon Fwy S,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-399184,33.464087,-112.109001,Somewhat Delay,Minor/Slight,3.872,2021-08-20,Fri,8,34,01:57:30,Phoenix,85009,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,7,0,10
A-399215,33.463021000000005,-112.176065,Somewhat Delay,Minor/Slight,1.212,2021-12-07,Tue,12,49,11:02:30,Phoenix,85043,highway,I-10 W,R,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-399579,33.573299,-112.019952,Somewhat Delay,Minor/Slight,1.072,2021-09-14,Tue,9,37,11:03:30,Phoenix,85028,highway,Piestewa Fwy N,R,Unknown,Daylight,Fair,Other,8,0,10
A-399640,33.461791,-112.044378,Somewhat Delay,Minor/Slight,0.508,2021-08-19,Thu,8,33,09:49:00,Phoenix,85006,highway,I-10 E,R,Unknown,Daylight,Fair,Other,6,0,10
A-400214,33.501337,-112.043541,Somewhat Delay,Minor/Slight,1.232,2021-11-01,Mon,11,44,10:09:00,Phoenix,85016,highway,Piestewa Fwy N,R,Unknown,Daylight,Fair,Other,8,0,10
A-400230,33.494675,-112.218379,Somewhat Delay,Minor/Slight,0.016,2021-11-05,Fri,11,45,16:37:00,Phoenix,85033-3138,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,0,0,10
A-400236,33.587134000000006,-112.117046,Somewhat Delay,Minor/Slight,3.357,2021-11-04,Thu,11,44,10:07:00,Phoenix,85029,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Other,7,0,10
A-400390,33.462218,-112.047776,Somewhat Delay,Minor/Slight,1.87,2021-12-04,Sat,12,49,06:18:30,Phoenix,85006,highway,I-10 W,R,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-400976,33.433158,-112.082493,Somewhat Delay,Minor/Slight,0.034,2021-08-30,Mon,8,35,06:33:00,Phoenix,85007-3911,Street,W Pima St,R,Pedestrian_Crossing,Daylight,Fair,Other,8,0,10
A-401201,33.461208,-112.088225,Somewhat Delay,Minor/Slight,0.816,2021-06-08,Tue,6,23,23:15:00,Phoenix,85007,highway,I-10 E,R,Unknown,Daylight,Fair,Other,5,0,10
A-401433,33.461158000000005,-112.082878,Somewhat Delay,Minor/Slight,0.366,2021-06-25,Fri,6,26,21:45:30,Phoenix,85007,highway,I-10 W,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
A-401434,33.451572,-112.037105,Somewhat Delay,Minor/Slight,1.673,2021-05-19,Wed,5,20,04:12:30,Phoenix,85006,highway,I-10 W,R,Unknown,Daylight,Fair,Other,5,0,10
A-401435,33.420215999999996,-112.018979,Somewhat Delay,Minor/Slight,5.785,2021-03-11,Thu,3,10,04:24:00,Phoenix,85034,highway,I-10 W,R,Unknown,Daylight,Fair,Other,8,0,10
A-401603,33.539521,-112.082456,Somewhat Delay,Minor/Slight,0.08,2021-12-30,Thu,12,52,08:30:00,Phoenix,85021-8626,Street,W Cactus Wren Dr,R,Signal_StopSign,Daylight,Fair,Other,7,0,10
A-401636,33.743901,-112.108313,Somewhat Delay,Minor/Slight,0.077,2021-10-22,Fri,10,43,09:09:00,Phoenix,85085-5400,highway,N North Valley Pkwy,L,Signal_StopSign,Daylight,Fair,Other,3,0,10
A-401643,33.560546,-112.060754,Somewhat Delay,Minor/Slight,0.065,2021-11-23,Tue,11,47,04:08:00,Phoenix,85020,Street,E Butler Dr,R,Pedestrian_Crossing,Daylight,Fair,Other,3,0,10
A-402051,33.48067,-112.10842,Somewhat Delay,Minor/Slight,0.04099999999999999,2021-10-12,Tue,10,41,06:57:00,Phoenix,85015-5903,Street,W Thomas Rd,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-402464,33.452876,-112.229569,Somewhat Delay,Minor/Slight,0.076,2021-09-25,Sat,9,39,07:03:00,Phoenix,85043-4100,Street,N 79th Ave,L,Unknown,Daylight,Fair,Other,7,0,10
A-403272,33.725694,-112.120866,Somewhat Delay,Minor/Slight,0.016,2021-08-03,Tue,8,31,09:30:00,Phoenix,85083,Street,W Jomax Rd,R,Signal_StopSign,Daylight,Fair,Other,10,0,10
A-403386,33.463006,-112.174612,Somewhat Delay,Minor/Slight,2.7889999999999997,2021-09-01,Wed,9,35,07:33:00,Phoenix,85043,highway,I-10 W,R,Unknown,Daylight,Fair,Other,12,0,10
A-403440,33.411066999999996,-111.995487,Somewhat Delay,Minor/Slight,1.12,2021-06-28,Mon,6,26,01:27:00,Phoenix,85040,Street,S 40th St,R,Unknown,Daylight,Fair,Other,13,0,10
A-403496,33.493576000000004,-112.073714,Somewhat Delay,Minor/Slight,0.099,2021-04-05,Mon,4,14,00:58:30,Phoenix,85012-1949,Street,N Central Ave,R,Unknown,Daylight,Fair,Other,5,0,10
A-403839,33.641671,-111.977488,Somewhat Delay,Minor/Slight,0.094,2021-10-27,Wed,10,43,03:37:00,Phoenix,85032,Street,N Tatum Blvd,L,Unknown,Daylight,Fair,Other,3,0,10
A-403909,33.562846,-112.116196,Somewhat Delay,Minor/Slight,1.41,2021-12-11,Sat,12,50,04:39:00,Phoenix,85021,highway,Black Canyon Fwy S,R,Unknown,Daylight,Fair,Other,6,0,10
A-404091,33.582303,-112.116894,Somewhat Delay,Minor/Slight,1.6130000000000002,2021-06-18,Fri,6,25,01:00:30,Phoenix,85029,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,7,0,10
A-404132,33.495016,-112.109215,Somewhat Delay,Minor/Slight,0.452,2021-11-05,Fri,11,45,10:36:00,Phoenix,85015-4931,Street,W Indian School Rd,L,Other,Darkness_Lights_Unlit,Fair,Other,0,0,10
A-404284,33.465949,-112.13964,Somewhat Delay,Minor/Slight,0.012,2021-09-16,Thu,9,37,06:23:00,Phoenix,85009-2212,Street,W McDowell Rd,R,Signal_StopSign,Daylight,Fair,Other,5,0,10
A-404412,33.461661,-112.116987,Somewhat Delay,Minor/Slight,1.063,2021-10-09,Sat,10,41,16:17:00,Phoenix,85009,highway,I-10 E,R,RoadHighwayJunction,Darkness_Lights_Lit,Fair,Other,9,0,10
A-404427,33.46183,-112.125188,Somewhat Delay,Minor/Slight,1.003,2021-08-24,Tue,8,34,03:57:00,Phoenix,85009,highway,I-10 E,R,Unknown,Daylight,Fair,Other,9,0,10
A-404794,33.554338,-112.037748,Somewhat Delay,Minor/Slight,0.73,2021-12-18,Sat,12,51,03:37:00,Phoenix,85028,highway,Piestewa Fwy N,R,RoadHighwayJunction,Daylight,Fair,Other,7,0,10
A-404856,33.46181,-112.078086,Somewhat Delay,Minor/Slight,0.509,2021-10-05,Tue,10,40,05:43:30,Phoenix,85003,highway,I-10 W,R,Signal_StopSign,Daylight,Other,Other,3,0,10
A-405033,33.672374,-112.031121,Somewhat Delay,Minor/Slight,3.537,2021-12-21,Tue,12,51,10:34:30,Phoenix,85024,highway,AZ-101 Loop W,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-405090,33.509452,-112.123976,Somewhat Delay,Minor/Slight,0.036,2021-12-02,Thu,12,48,11:24:00,Phoenix,85017,Street,W Camelback Rd,R,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-405269,33.491495,-112.168948,Somewhat Delay,Minor/Slight,0.013,2021-10-30,Sat,10,44,11:15:00,Phoenix,85031-3005,Street,N 51st Ave,L,Unknown,Darkness_Lights_Lit,Fair,Other,3,0,10
A-405302,33.701583,-111.925301,Somewhat Delay,Minor/Slight,0.2,2021-05-20,Thu,5,20,22:54:30,Phoenix,85054,Street,N Scottsdale Rd,L,Unknown,Daylight,Other,Other,7,0,10
A-405377,33.461459999999995,-112.073693,Somewhat Delay,Minor/Slight,0.63,2021-07-06,Tue,7,27,23:37:00,Phoenix,85004,Street,N Central Ave,R,Other,Daylight,Fair,Other,3,0,10
A-405609,33.420879,-112.019605,Somewhat Delay,Minor/Slight,0.902,2021-08-25,Wed,8,34,11:01:30,Phoenix,85034,highway,I-10 W,R,Unknown,Daylight,Fair,Other,3,0,10
A-405620,33.418082,-112.047436,Somewhat Delay,Minor/Slight,0.667,2021-07-20,Tue,7,29,08:56:00,Phoenix,85034,Street,S 16th St,R,Unknown,Daylight,Fair,Other,6,0,10
A-405713,33.461578,-112.093439,Somewhat Delay,Minor/Slight,0.878,2021-12-09,Thu,12,49,01:13:00,Phoenix,85007,highway,I-10 E,R,Unknown,Daylight,Fair,Other,8,0,10
A-405992,33.465477,-112.038017,Somewhat Delay,Minor/Slight,0.818,2021-06-16,Wed,6,24,09:22:00,Phoenix,85006,highway,AZ-51 N,R,Signal_StopSign,Daylight,Fair,Other,9,0,10
A-406421,33.672644,-112.024792,Somewhat Delay,Minor/Slight,0.992,2021-09-16,Thu,9,37,01:43:00,Phoenix,85050,highway,AZ-101 Loop E,R,Unknown,Daylight,Fair,Other,0,0,10
A-406652,33.563914000000004,-112.130762,Somewhat Delay,Minor/Slight,0.038,2021-09-07,Tue,9,36,07:46:00,Phoenix,85051-9027,Street,W Alice Ave,R,Other,Daylight,Fair,Other,7,0,10
A-406842,33.876546000000005,-112.146624,Somewhat Delay,Minor/Slight,2.365,2021-03-04,Thu,3,9,02:27:00,Phoenix,85086,highway,Black Canyon Fwy N,R,Unknown,Daylight,Fair,Other,7,0,10
A-406958,33.451703,-112.186549,Somewhat Delay,Minor/Slight,0.071,2021-08-04,Wed,8,31,23:04:00,Phoenix,85043,Street,W Van Buren St,R,Signal_StopSign,Daylight,Fair,Other,13,0,10
A-407052,33.492921,-112.220559,Somewhat Delay,Minor/Slight,0.151,2021-11-13,Sat,11,46,11:24:00,Phoenix,85033,Street,N 75th Ave,L,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-407791,33.42822,-112.069171,Somewhat Delay,Minor/Slight,0.229,2021-12-03,Fri,12,49,01:19:00,Phoenix,85004,highway,I-17 S,R,Unknown,Daylight,Fair,Other,7,0,10
A-407886,33.479706,-112.264052,Somewhat Delay,Minor/Slight,1.0659999999999998,2021-07-09,Fri,7,28,09:33:30,Phoenix,85037,highway,AZ-101 Loop S,R,Unknown,Daylight,Fair,Other,20,0,10
A-407983,33.393617,-112.095595,Somewhat Delay,Minor/Slight,0.136,2021-10-15,Fri,10,42,08:22:00,Phoenix,85041,Street,S 18th Ave,L,Unknown,Daylight,Fair,Other,9,0,10
A-407984,33.391126,-112.096647,Somewhat Delay,Minor/Slight,0.14300000000000002,2021-08-20,Fri,8,34,14:28:00,Phoenix,85041,Street,S 17th Dr,L,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-408025,33.479365,-112.264086,Somewhat Delay,Minor/Slight,0.552,2021-03-06,Sat,3,10,07:05:00,Phoenix,85037,highway,AZ-101 Loop S,R,Unknown,Daylight,Fair,Other,8,0,10
A-408045,33.426621000000004,-112.030308,Somewhat Delay,Minor/Slight,0.943,2021-06-10,Thu,6,23,10:40:00,Phoenix,85034,highway,I-10 E,R,Unknown,Daylight,Fair,Other,12,0,10
A-408219,33.462201,-112.129296,Somewhat Delay,Minor/Slight,4.552,2021-04-21,Wed,4,16,22:07:00,Phoenix,85009,highway,I-10 E,R,Unknown,Darkness_Lights_Lit,Fair,Other,9,0,10
A-408730,33.496229,-112.083506,Somewhat Delay,Minor/Slight,0.098,2021-05-21,Fri,5,21,18:38:00,Phoenix,85013-3072,Street,N 7th Ave,L,Unknown,Darkness_Lights_Lit,Fair,Other,5,0,10
A-408929,33.50752,-112.290001,Somewhat Delay,Minor/Slight,0.046,2021-04-25,Sun,4,17,17:07:00,Phoenix,85037,Street,N 107th Ave,L,Other,Darkness_Lights_Lit,Fair,Other,12,0,10
A-409017,33.672345,-112.031268,Somewhat Delay,Minor/Slight,3.543,2021-12-21,Tue,12,51,10:34:30,Phoenix,85024,highway,AZ-101 Loop W,R,Signal_StopSign,Darkness_Lights_Unlit,Fair,Other,3,0,10
A-409569,33.669056,-112.065705,Somewhat Delay,Minor/Slight,1.067,2021-05-26,Wed,5,21,09:54:00,Phoenix,85024,Street,N 7th St,R,Unknown,Daylight,Fair,Other,10,0,10
A-409683,33.493019,-112.203239,Somewhat Delay,Minor/Slight,0.126,2021-11-18,Thu,11,46,09:50:30,Phoenix,85033-6226,Street,N 67th Ave,L,Unknown,Daylight,Fair,Other,0,0,10
A-409715,33.539238,-112.07376200000002,Somewhat Delay,Minor/Slight,0.064,2021-12-22,Wed,12,51,12:15:00,Phoenix,85020,Street,N Central Ave,L,Unknown,Darkness_Lights_Lit,Fair,Other,0,0,10
A-409918,33.469074,-112.073921,Somewhat Delay,Minor/Slight,0.242,2021-11-04,Thu,11,44,11:55:30,Phoenix,85004-4548,Street,N Central Ave,L,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,6,0,10
A-410196,33.49436,-112.233794,Somewhat Delay,Minor/Slight,0.05,2021-07-04,Sun,7,27,14:22:00,Phoenix,85033-2903,Street,W Indian School Rd,R,Signal_StopSign,Darkness_Lights_Lit,Fair,Other,7,0,10
